method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<fox.RepresentativeTests: void testCategory()>,"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']","[{}, {""id"": ""com.thomsonreuters.reuters:id/stream_section_pill_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[53,2101][228,2164]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.RelativeLayout[1]', 'id@com.thomsonreuters.reuters:id/list_item_collection_name']",fox,reuters,atm,[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]'],['id@com.foxnews.android:id/navbar_browse'],[],0,1,1,0,0.0,0.0,0.0,3.0
<fox.RepresentativeTests: void testContact()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']","[{}, {""id"": ""com.thomsonreuters.reuters:id/list_item_collection_name"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1779][1216,1919]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.FrameLayout[9]', 'id@com.thomsonreuters.reuters:id/settings_contact_us']",fox,reuters,atm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testHelp()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[3]']","[{}, {""id"": ""com.thomsonreuters.reuters:id/list_item_collection_name"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1779][1216,1919]""}, {}]",[],fox,reuters,atm,[],['id@com.foxnews.android:id/settings_bttn'],[],"['id@com.foxnews.android:id/navbar_for_you', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[3]']",0,1,0,2,0.0,NA,0.6666666666666666,1.0
<fox.RepresentativeTests: void testMenu()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']","[{}, {""id"": ""com.thomsonreuters.reuters:id/list_item_collection_name"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1779][1216,1919]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]']",fox,reuters,atm,[],['id@com.foxnews.android:id/settings_bttn'],[],['id@com.foxnews.android:id/navbar_for_you'],0,1,0,1,0.0,NA,0.5,1.0
<fox.RepresentativeTests: void testTerms()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']","[{}, {""id"": ""com.thomsonreuters.reuters:id/list_item_collection_name"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1779][1216,1919]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.ExpandableListView/android.widget.FrameLayout[9]', 'id@com.thomsonreuters.reuters:id/settings_list_item_option']",fox,reuters,atm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testDetail()>,['id@com.foxnews.android:id/big_top_item_container'],"[{""id"": """", ""class"": ""androidx.appcompat.app.ActionBar$Tab"", ""bounds"": ""[0,367][409,535]""}]","['id@bbc.mobile.news.ww:id/action_search', 'id@bbc.mobile.news.ww:id/search', 'id@bbc.mobile.news.ww:id/content_card_image']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/big_top_item_container'],[],[],0,1,0,0,0.0,NA,0.0,3.0
<fox.RepresentativeTests: void testAddBookmark()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']","[{""id"": """", ""class"": ""androidx.appcompat.app.ActionBar$Tab"", ""bounds"": ""[0,367][409,535]""}, {}]",[],fox,bbcnews,atm,[],['id@com.foxnews.android:id/big_top_item_container'],[],['id@com.foxnews.android:id/save'],0,1,0,1,0.0,NA,0.5,1.0
<fox.RepresentativeTests: void testRemoveBookmark()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']","[{""id"": """", ""class"": ""androidx.appcompat.app.ActionBar$Tab"", ""bounds"": ""[0,367][409,535]""}, {}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}, {}, {}]",[],fox,bbcnews,atm,[],"['id@com.foxnews.android:id/big_top_item_container', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]']",['id@com.foxnews.android:id/component_headline_item_container'],"['id@com.foxnews.android:id/save', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/save']",0,2,1,3,0.0,0.0,0.5,3.0
<fox.RepresentativeTests: void testAccount()>,['id@com.foxnews.android:id/navbar_for_you'],[{}],[],fox,bbcnews,atm,[],[],[],['id@com.foxnews.android:id/navbar_for_you'],0,0,0,1,NA,NA,1.0,0.0
<fox.RepresentativeTests: void testTextSize()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/scale_text']","[{""id"": """", ""class"": ""androidx.appcompat.app.ActionBar$Tab"", ""bounds"": ""[0,367][409,535]""}, {}]","['xpath@/android.widget.ImageView[@content-desc=""More options""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.LinearLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[2]/android.widget.RelativeLayout']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/big_top_item_container'],[],['id@com.foxnews.android:id/scale_text'],0,1,0,1,0.0,NA,0.5,3.0
<fox.RepresentativeTests: void testAbout()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]']","[{}, {""id"": ""bbc.mobile.news.ww:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[796,231][1370,307]""}, {}]","['xpath@/android.widget.ImageView[@content-desc=""More options""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.LinearLayout']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,2.0
<fox.RepresentativeTests: void testCategory()>,"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']","[{}, {""id"": ""android:id/text1"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,339][1050,507]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.LinearLayout/android.view.ViewGroup/android.widget.ImageButton', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.RelativeLayout[2]']",fox,bbcnews,atm,[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]'],['id@com.foxnews.android:id/navbar_browse'],[],0,1,1,0,0.0,0.0,0.0,2.0
<fox.RepresentativeTests: void testContact()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']","[{}, {""id"": ""bbc.mobile.news.ww:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[796,231][1370,307]""}, {}]","['xpath@/android.widget.ImageView[@content-desc=""More options""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.LinearLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[3]/android.widget.LinearLayout']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testHelp()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[3]']","[{}, {""id"": ""bbc.mobile.news.ww:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[796,231][1370,307]""}, {}]","['xpath@/android.widget.ImageView[@content-desc=""More options""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.LinearLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[2]/android.widget.LinearLayout']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[3]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testMenu()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']","[{}, {""id"": ""bbc.mobile.news.ww:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[796,231][1370,307]""}]","['xpath@/android.widget.ImageView[@content-desc=""More options""]']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/settings_bttn'],[],['id@com.foxnews.android:id/navbar_for_you'],0,1,0,1,0.0,NA,0.5,1.0
<fox.RepresentativeTests: void testTerms()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']","[{}, {""id"": ""bbc.mobile.news.ww:id/title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[796,231][1370,307]""}, {}]","['xpath@/android.widget.ImageView[@content-desc=""More options""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[1]/android.widget.LinearLayout', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ListView/android.widget.LinearLayout[5]']",fox,bbcnews,atm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testDetail()>,['id@com.foxnews.android:id/big_top_item_container'],"[{""id"": """", ""class"": ""androidx.appcompat.app.a$c"", ""bounds"": ""[0,212][263,338]""}]","['id@com.cnn.mobile.android.phone:id/search_item_menu', 'xpath@//android.view.ViewGroup[@content-desc="" search text input""]/android.widget.EditText', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout[1]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.ScrollView/android.view.ViewGroup/android.view.ViewGroup[1]']",fox,cnn,atm,[],['id@com.foxnews.android:id/big_top_item_container'],[],[],0,1,0,0,0.0,NA,0.0,3.0
