method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<Etsy.RepresentativeTests: void testSignIn()>,"['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_sign_in_dialog', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_password', 'id@com.etsy.android:id/button_signin']","[{""id"": ""com.etsy.android:id/btn_link"", ""class"": ""android.widget.Button"", ""bounds"": ""[329,1449][750,1586]""}, {""id"": ""com.etsy.android:id/button_signin"", ""class"": ""android.widget.Button"", ""bounds"": ""[734,787][969,924]""}, {}, {}, {""id"": ""com.etsy.android:id/button_signin"", ""class"": ""android.widget.Button"", ""bounds"": ""[734,787][969,924]""}]","['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_sign_in_dialog', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_password', 'id@com.etsy.android:id/button_signin']",etsy,etsy,gtm,"['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/button_signin']",['id@com.etsy.android:id/btn_sign_in_dialog'],"['id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_password']",[],2,1,2,0,0.6666666666666666,0.5,0.4,3.0
<Etsy.RepresentativeTests: void testSignUp()>,"['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_register_dialog', 'id@com.etsy.android:id/edit_first_name', 'id@com.etsy.android:id/edit_last_name', 'id@com.etsy.android:id/edit_email', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_register_password', 'id@com.etsy.android:id/edit_password_confirm', 'id@com.etsy.android:id/button_register']","[{""id"": ""com.etsy.android:id/btn_link"", ""class"": ""android.widget.Button"", ""bounds"": ""[329,1449][750,1586]""}, {""id"": ""com.etsy.android:id/btn_register_dialog"", ""class"": ""android.widget.Button"", ""bounds"": ""[199,1117][529,1249]""}, {}, {""id"": ""com.etsy.android:id/text_terms_of_use"", ""class"": ""android.widget.TextView"", ""bounds"": ""[111,1443][969,1525]""}, {}, {}, {}, {}, {""id"": ""com.etsy.android:id/btn_register_dialog"", ""class"": ""android.widget.Button"", ""bounds"": ""[199,1117][529,1249]""}]","['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_register_dialog', 'id@com.etsy.android:id/edit_first_name', 'id@com.etsy.android:id/edit_last_name', 'id@com.etsy.android:id/edit_email', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_register_password', 'id@com.etsy.android:id/edit_password_confirm', 'id@com.etsy.android:id/button_register']",etsy,etsy,gtm,"['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_register_dialog']","['id@com.etsy.android:id/edit_last_name', 'id@com.etsy.android:id/button_register']","['id@com.etsy.android:id/edit_first_name', 'id@com.etsy.android:id/edit_email', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_register_password', 'id@com.etsy.android:id/edit_password_confirm']",[],2,2,5,0,0.5,0.2857142857142857,0.2222222222222222,7.0
<Etsy.RepresentativeTests: void testAbout()>,"['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]', 'id@com.etsy.android:id/about_row']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,66][154,220]""}, {}, {""id"": ""com.etsy.android:id/about_row"", ""class"": ""android.widget.TextView"", ""bounds"": ""[188,1919][1252,2079]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]', 'id@com.etsy.android:id/about_row']",etsy,etsy,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.etsy.android:id/about_row']",[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]'],[],2,0,1,0,1.0,0.6666666666666666,0.6666666666666666,1.0
<Etsy.RepresentativeTests: void testAccount()>,"['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_sign_in_dialog', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_password', 'id@com.etsy.android:id/button_signin', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[2]/android.widget.ImageView']","[{""id"": ""com.etsy.android:id/btn_link"", ""class"": ""android.widget.Button"", ""bounds"": ""[329,1449][750,1586]""}, {""id"": ""com.etsy.android:id/button_signin"", ""class"": ""android.widget.Button"", ""bounds"": ""[734,787][969,924]""}, {}, {}, {""id"": ""com.etsy.android:id/button_signin"", ""class"": ""android.widget.Button"", ""bounds"": ""[734,787][969,924]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,66][154,220]""}, {}]","['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/btn_sign_in_dialog', 'id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_password', 'id@com.etsy.android:id/button_signin', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[2]/android.widget.ImageView']",etsy,etsy,gtm,"['id@com.etsy.android:id/btn_link', 'id@com.etsy.android:id/button_signin', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]']",['id@com.etsy.android:id/btn_sign_in_dialog'],"['id@com.etsy.android:id/edit_username', 'id@com.etsy.android:id/edit_password', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[2]/android.widget.ImageView']",[],3,1,3,0,0.75,0.5,0.42857142857142855,4.0
<Etsy.RepresentativeTests: void testCategory()>,"['id@com.etsy.android:id/menu_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]/android.widget.TextView']","[{""id"": ""com.etsy.android:id/menu_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[816,77][948,209]""}, {""id"": ""com.etsy.android:id/search_taxonomy_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[224,760][1440,984]""}]","['id@com.etsy.android:id/menu_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]/android.widget.TextView']",etsy,etsy,gtm,"['id@com.etsy.android:id/menu_search', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]/android.widget.TextView']",[],[],[],2,0,0,0,1.0,1.0,1.0,0.0
<Etsy.RepresentativeTests: void testHelp()>,"['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]', 'id@com.etsy.android:id/about_row', 'xpath@//android.view.View[@content-desc=""Read our help page""]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,66][154,220]""}, {}, {""id"": ""com.etsy.android:id/about_row"", ""class"": ""android.widget.TextView"", ""bounds"": ""[188,1919][1252,2079]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]', 'id@com.etsy.android:id/about_row', 'xpath@//android.view.View[@content-desc=""Read our help page""]']",etsy,etsy,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.etsy.android:id/about_row']",[],"['xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.view.ViewPager/android.widget.FrameLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.LinearLayout[1]', 'xpath@//android.view.View[@content-desc=""Read our help page""]']",[],2,0,2,0,1.0,0.5,0.5,2.0
<Etsy.RepresentativeTests: void testMenu()>,"['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]']","[{""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,66][154,220]""}]","['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]']",etsy,etsy,gtm,"['xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]']",[],[],[],1,0,0,0,1.0,1.0,1.0,0.0
<Etsy.RepresentativeTests: void testSearch()>,"['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text']","[{""id"": ""com.etsy.android:id/menu_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[816,77][948,209]""}, {}]","['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text']",etsy,etsy,gtm,['id@com.etsy.android:id/menu_search'],[],['id@com.etsy.android:id/search_src_text'],[],1,0,1,0,1.0,0.5,0.5,1.0
<Etsy.RepresentativeTests: void testFilter()>,"['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text', 'id@com.etsy.android:id/filters_text_view', 'id@com.etsy.android:id/search_filters_sort_by_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[4]/android.widget.TextView', 'xpath@(//android.widget.ImageView[@content-desc=""Favorite""])[2]']","[{""id"": ""com.etsy.android:id/menu_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[816,77][948,209]""}, {}, {""id"": ""com.etsy.android:id/filters_text_view"", ""class"": ""android.widget.TextView"", ""bounds"": ""[1065,409][1384,577]""}, {""id"": ""com.etsy.android:id/search_filters_sort_by_text"", ""class"": ""android.widget.TextView"", ""bounds"": ""[720,1118][1384,1175]""}, {}, {}]","['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text', 'id@com.etsy.android:id/filters_text_view', 'id@com.etsy.android:id/search_filters_sort_by_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[4]/android.widget.TextView', 'xpath@(//android.widget.ImageView[@content-desc=""Favorite""])[2]']",etsy,etsy,gtm,"['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/filters_text_view', 'id@com.etsy.android:id/search_filters_sort_by_text']",[],"['id@com.etsy.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.ScrollView/android.widget.LinearLayout/android.widget.LinearLayout[4]/android.widget.TextView', 'xpath@(//android.widget.ImageView[@content-desc=""Favorite""])[2]']",[],3,0,3,0,1.0,0.5,0.5,3.0
<Etsy.RepresentativeTests: void testDetail()>,"['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1]']","[{""id"": ""com.etsy.android:id/menu_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[816,77][948,209]""}, {}, {""id"": ""com.etsy.android:id/btn_fav"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1237,2403][1384,2550]""}]","['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1]']",etsy,etsy,gtm,['id@com.etsy.android:id/menu_search'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1]'],['id@com.etsy.android:id/search_src_text'],[],1,1,1,0,0.5,0.5,0.3333333333333333,2.0
<Etsy.RepresentativeTests: void testAddCart()>,"['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1]', 'id@com.etsy.android:id/cart_icon', 'id@com.etsy.android:id/button_cart']","[{""id"": ""com.etsy.android:id/menu_search"", ""class"": ""android.widget.TextView"", ""bounds"": ""[816,77][948,209]""}, {}, {""id"": ""com.etsy.android:id/btn_fav"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1237,2403][1384,2550]""}, {""id"": ""com.etsy.android:id/cart_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[981,110][1047,176]""}, {""id"": ""com.etsy.android:id/button_cart"", ""class"": ""android.widget.Button"", ""bounds"": ""[98,2578][1342,2621]""}]","['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/search_src_text', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1]', 'id@com.etsy.android:id/cart_icon', 'id@com.etsy.android:id/button_cart']",etsy,etsy,gtm,"['id@com.etsy.android:id/menu_search', 'id@com.etsy.android:id/cart_icon', 'id@com.etsy.android:id/button_cart']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.support.v7.widget.RecyclerView/android.widget.FrameLayout[3]/android.view.ViewGroup/android.widget.ImageView[1]'],['id@com.etsy.android:id/search_src_text'],[],3,1,1,0,0.75,0.75,0.6,2.0
