method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<fox.RepresentativeTests: void testTerms()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']","[{}, {""id"": ""com.abc.abcnews:id/cinematic_related_title_two"", ""class"": ""android.widget.TextView"", ""bounds"": ""[88,1404][1041,1491]""}, {}]","['xpath@//android.widget.ImageButton[@content-desc=""Drawer Opened""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.widget.LinearLayout[2]/android.widget.ListView/android.widget.RelativeLayout', 'id@com.abc.abcnews:id/setting_terms']",fox,abc,gtm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testDetail()>,['id@com.foxnews.android:id/big_top_item_container'],[{}],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]'],fox,usatoday,gtm,[],[],['id@com.foxnews.android:id/big_top_item_container'],[],0,0,1,0,NA,0.0,0.0,1.0
<fox.RepresentativeTests: void testAddBookmark()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']","[{}, {}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]', 'id@com.usatoday.android.news:id/menuButtonBookmark']",fox,usatoday,gtm,[],[],"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']",[],0,0,2,0,NA,0.0,0.0,2.0
<fox.RepresentativeTests: void testRemoveBookmark()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']","[{}, {}, {}, {}, {}, {}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]', 'id@com.usatoday.android.news:id/menuButtonBookmark', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.usatoday.android.news:id/saved_articles_tab', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout', 'id@com.usatoday.android.news:id/menuButtonBookmark']",fox,usatoday,gtm,[],[],"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']",['id@com.foxnews.android:id/navbar_for_you'],0,0,5,1,NA,0.0,0.16666666666666666,6.0
<fox.RepresentativeTests: void testAccount()>,['id@com.foxnews.android:id/navbar_for_you'],[{}],[],fox,usatoday,gtm,[],[],[],['id@com.foxnews.android:id/navbar_for_you'],0,0,0,1,NA,NA,1.0,0.0
<fox.RepresentativeTests: void testTextSize()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/scale_text']","[{}, {""id"": ""com.usatoday.android.news:id/button_articleTextSize"", ""class"": ""android.widget.TextView"", ""bounds"": ""[702,80][828,206]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]', 'id@com.usatoday.android.news:id/button_articleTextSize', 'id@android:id/text1']",fox,usatoday,gtm,[],['id@com.foxnews.android:id/scale_text'],['id@com.foxnews.android:id/big_top_item_container'],[],0,1,1,0,0.0,0.0,0.0,2.0
<fox.RepresentativeTests: void testAbout()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]']","[{}, {""id"": ""com.usatoday.android.news:id/settings_preference_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[139,445][446,507]""}, {}]","['id@com.usatoday.android.news:id/settings_gear', 'id@com.usatoday.android.news:id/preference_layout']",fox,usatoday,gtm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,2.0
<fox.RepresentativeTests: void testCategory()>,"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']","[{}, {""id"": ""com.usatoday.android.news:id/nav_section_textview"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,680][540,778]""}]","['id@com.usatoday.android.news:id/sections_tab', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.view.ViewGroup[2]/android.widget.LinearLayout[2]/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.LinearLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[1]/android.widget.FrameLayout/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout']",fox,usatoday,gtm,[],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]'],['id@com.foxnews.android:id/navbar_browse'],[],0,1,1,0,0.0,0.0,0.0,2.0
<fox.RepresentativeTests: void testContact()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]']","[{}, {""id"": ""com.usatoday.android.news:id/settings_preference_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[139,445][446,507]""}, {}]","['id@com.usatoday.android.news:id/settings_gear', 'id@com.usatoday.android.news:id/preference_layout', 'id@com.usatoday.android.news:id/preference_layout']",fox,usatoday,gtm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[10]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testHelp()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[3]']","[{}, {""id"": ""com.usatoday.android.news:id/settings_preference_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[139,445][446,507]""}, {}]","['id@com.usatoday.android.news:id/settings_gear', 'id@com.usatoday.android.news:id/preference_layout']",fox,usatoday,gtm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[3]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,2.0
<fox.RepresentativeTests: void testMenu()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']","[{}, {""id"": ""com.usatoday.android.news:id/settings_preference_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[139,445][446,507]""}]",['id@com.usatoday.android.news:id/settings_gear'],fox,usatoday,gtm,[],['id@com.foxnews.android:id/settings_bttn'],[],['id@com.foxnews.android:id/navbar_for_you'],0,1,0,1,0.0,NA,0.5,1.0
<fox.RepresentativeTests: void testTerms()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]']","[{}, {""id"": ""com.usatoday.android.news:id/settings_preference_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[139,445][446,507]""}, {}]","['id@com.usatoday.android.news:id/settings_gear', 'id@com.usatoday.android.news:id/preference_layout', 'id@com.usatoday.android.news:id/preference_layout']",fox,usatoday,gtm,[],['id@com.foxnews.android:id/settings_bttn'],['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[4]'],['id@com.foxnews.android:id/navbar_for_you'],0,1,1,1,0.0,0.0,0.3333333333333333,3.0
<fox.RepresentativeTests: void testDetail()>,['id@com.foxnews.android:id/big_top_item_container'],[{}],"['id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text']",fox,buzzfeed,gtm,[],[],['id@com.foxnews.android:id/big_top_item_container'],[],0,0,1,0,NA,0.0,0.0,3.0
<fox.RepresentativeTests: void testAddBookmark()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']","[{}, {}]","['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton', 'id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark']",fox,buzzfeed,gtm,[],[],"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save']",[],0,0,2,0,NA,0.0,0.0,9.0
<fox.RepresentativeTests: void testRemoveBookmark()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']","[{}, {}, {}, {}, {}, {}]","['id@com.buzzfeed.android:id/menu_user_profile_root', 'id@com.buzzfeed.android:id/signin', 'id@com.buzzfeed.android:id/usernameEditText', 'id@com.buzzfeed.android:id/passwordEditText', 'id@com.buzzfeed.android:id/loginButton', 'id@com.buzzfeed.android:id/menu_search', 'id@com.buzzfeed.android:id/search_bar', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'xpath@//android.widget.ImageButton[@content-desc=""Navigate up""]', 'id@com.buzzfeed.android:id/design_menu_item_text', 'id@com.buzzfeed.android:id/post_card_text', 'id@com.buzzfeed.android:id/menu_bookmark']",fox,buzzfeed,gtm,[],[],"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/save', 'xpath@//android.widget.ImageButton[@content-desc=""Back""]', 'id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/component_headline_item_container', 'id@com.foxnews.android:id/save']",[],0,0,6,0,NA,0.0,0.0,14.0
<fox.RepresentativeTests: void testAccount()>,['id@com.foxnews.android:id/navbar_for_you'],[{}],['id@com.buzzfeed.android:id/menu_user_profile_root'],fox,buzzfeed,gtm,[],[],['id@com.foxnews.android:id/navbar_for_you'],[],0,0,1,0,NA,0.0,0.0,1.0
<fox.RepresentativeTests: void testTextSize()>,"['id@com.foxnews.android:id/big_top_item_container', 'id@com.foxnews.android:id/scale_text']","[{}, {""id"": ""com.buzzfeed.android:id/description"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1640][1384,1923]""}]",[],fox,buzzfeed,gtm,[],['id@com.foxnews.android:id/scale_text'],['id@com.foxnews.android:id/big_top_item_container'],[],0,1,1,0,0.0,0.0,0.0,1.0
<fox.RepresentativeTests: void testAbout()>,"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]']","[{}, {}, {}]",[],fox,buzzfeed,gtm,[],[],"['id@com.foxnews.android:id/navbar_for_you', 'id@com.foxnews.android:id/settings_bttn']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.FrameLayout[2]'],0,0,2,1,NA,0.0,0.3333333333333333,1.0
<fox.RepresentativeTests: void testCategory()>,"['id@com.foxnews.android:id/navbar_browse', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]']","[{}, {""id"": ""com.buzzfeed.android:id/explore_item_title"", ""class"": ""android.widget.TextView"", ""bounds"": ""[0,1855][1080,1981]""}]","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/androidx.drawerlayout.widget.DrawerLayout/android.view.ViewGroup/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout[5]', 'id@com.buzzfeed.android:id/explore_item_title']",fox,buzzfeed,gtm,['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.FrameLayout/android.view.ViewGroup/android.view.ViewGroup/androidx.recyclerview.widget.RecyclerView/android.widget.TextView[1]'],[],['id@com.foxnews.android:id/navbar_browse'],[],1,0,1,0,1.0,0.5,0.5,1.0
